feature_idx,idx,mlx_val,cpu_val,abs_diff,ulp_diff
7,90,0.558982134,0.536086202,2.289593e-02,384130
7,91,0.58137095,0.558982134,2.238882e-02,375622
7,92,0.606654525,0.58137095,2.528358e-02,424188
7,93,0.629676342,0.606654525,2.302182e-02,386242
7,94,0.65465343,0.629676342,2.497709e-02,419046
7,95,0.67744112,0.65465343,2.278769e-02,382314
7,96,0.702168107,0.67744112,2.472699e-02,414850
7,97,0.726540089,0.702168107,2.437198e-02,408894
7,98,0.752155066,0.726540089,2.561498e-02,429748
7,99,0.777109921,0.752155065,2.495486e-02,418673
7,100,0.800751746,0.777109921,2.364183e-02,396644
7,101,0.827715635,0.800751746,2.696389e-02,452379
7,102,0.855897546,0.827715635,2.818191e-02,472814
7,103,0.883366585,0.855897546,2.746904e-02,460854
7,104,0.910917699,0.883366585,2.755111e-02,462231
7,105,0.943774939,0.910917699,3.285724e-02,551253
7,106,0.974469543,0.943774939,3.069460e-02,514970
7,107,1.00689578,0.974469542,3.242624e-02,486176
7,108,1.03712201,1.00689578,3.022623e-02,253556
7,109,1.06866825,1.03712201,3.154624e-02,264629
7,110,1.10464621,1.06866825,3.597796e-02,301805
7,111,1.14215302,1.10464621,3.750681e-02,314630
7,112,1.18444467,1.14215303,4.229164e-02,354768
7,113,1.22623563,1.18444467,4.179096e-02,350568
7,114,1.26929355,1.22623563,4.305792e-02,361196
7,115,1.31262553,1.26929355,4.333198e-02,363495
7,116,1.35931778,1.31262553,4.669225e-02,391683
7,117,1.4057641,1.35931778,4.644632e-02,389620
7,118,1.46695173,1.4057641,6.118763e-02,513279
7,119,1.52707338,1.46695173,6.012165e-02,504337
7,120,1.59465504,1.52707338,6.758166e-02,566916
7,121,1.66628385,1.59465504,7.162881e-02,600866
7,122,1.75359213,1.66628385,8.730828e-02,732395
7,123,1.85402989,1.75359213,1.004378e-01,842533
7,124,1.98242748,1.85402989,1.283976e-01,1077077
7,125,2.14075089,1.98242748,1.583234e-01,737761
7,126,2.43406606,2.14075089,2.933152e-01,1230253
8,0,-2.43842983,-2.43842983,2.000000e-09,0
8,1,-2.16146564,-2.16146564,5.000000e-09,0
8,2,-1.97511268,-1.97511268,3.000000e-09,0
8,3,-1.84766996,-1.84766996,9.999999e-10,0
8,4,-1.74777377,-1.74777377,3.000000e-09,0
8,5,-1.66825175,-1.66825175,3.000000e-09,0
8,6,-1.59496093,-1.63125789,3.629696e-02,304481
8,7,-1.52686858,-1.59496093,6.809235e-02,571200
8,8,-1.46938586,-1.52686858,5.748272e-02,482200
8,9,-1.41560745,-1.46938586,5.377841e-02,451126
8,10,-1.36320066,-1.41560745,5.240679e-02,439620
8,11,-1.31329846,-1.36320066,4.990220e-02,418610
8,12,-1.27163756,-1.31329846,4.166090e-02,349477
8,13,-1.22605228,-1.27163756,4.558528e-02,382397
8,14,-1.1820364,-1.22605228,4.401588e-02,369232
8,15,-1.14267182,-1.1820364,3.936458e-02,330214
8,16,-1.10623097,-1.14267182,3.644085e-02,305688
8,17,-1.06873417,-1.10623097,3.749680e-02,314546
8,18,-1.03562307,-1.06873417,3.311110e-02,277756
8,19,-1.00124002,-1.03562307,3.438305e-02,288426
8,20,-0.968913674,-1.00124002,3.232634e-02,531944
8,21,-0.937227011,-0.968913674,3.168666e-02,531614
8,22,-0.905546665,-0.937227011,3.168035e-02,531508
8,23,-0.87648344,-0.905546665,2.906323e-02,487600
8,24,-0.847712755,-0.87648344,2.877069e-02,482692
8,25,-0.819446802,-0.847712755,2.826595e-02,474224
8,26,-0.793025076,-0.819446802,2.642173e-02,443283
8,27,-0.767944217,-0.793025076,2.508086e-02,420787
8,28,-0.741572738,-0.767944217,2.637148e-02,442440
8,29,-0.718051195,-0.741572738,2.352154e-02,394626
8,30,-0.693051636,-0.718051195,2.499956e-02,419423
8,31,-0.666723013,-0.693051636,2.632862e-02,441721
8,32,-0.643696666,-0.666723013,2.302635e-02,386318
8,33,-0.618655562,-0.643696666,2.504110e-02,420120
8,34,-0.593997121,-0.618655562,2.465844e-02,413700
8,35,-0.570571005,-0.593997121,2.342612e-02,393025
8,36,-0.547951818,-0.570571005,2.261919e-02,379487
8,37,-0.525255919,-0.547951817,2.269590e-02,380774
8,38,-0.503147483,-0.525255918,2.210844e-02,370918
8,39,-0.480424643,-0.503147483,2.272284e-02,709646
8,40,-0.459829986,-0.480424643,2.059466e-02,691042
8,41,-0.436670095,-0.459829986,2.315989e-02,777117
8,42,-0.416379213,-0.436670095,2.029088e-02,680849
8,43,-0.395568043,-0.416379213,2.081117e-02,698307
8,44,-0.376008391,-0.395568043,1.955965e-02,656313
8,45,-0.355166674,-0.376008391,2.084172e-02,699332
8,46,-0.334245771,-0.355166674,2.092090e-02,701989
8,47,-0.314851046,-0.334245771,1.939473e-02,650779
8,48,-0.295564204,-0.314851046,1.928684e-02,647159
8,49,-0.274886191,-0.295564204,2.067801e-02,693839
8,50,-0.254306853,-0.274886191,2.057934e-02,690528
8,51,-0.233230963,-0.254306853,2.107589e-02,1269865
8,52,-0.212528408,-0.233230963,2.070256e-02,1389325
8,53,-0.193671018,-0.212528408,1.885739e-02,1265498
8,54,-0.173428074,-0.193671018,2.024294e-02,1358481
8,55,-0.152534425,-0.173428074,2.089365e-02,1402149
8,56,-0.133600101,-0.152534425,1.893432e-02,1270661
8,57,-0.114379384,-0.133600101,1.922072e-02,2002618
8,58,-0.0966100097,-0.114379384,1.776937e-02,2384965
8,59,-0.0777918324,-0.0966100097,1.881818e-02,2525733
8,60,-0.0575699545,-0.0777918324,2.022188e-02,3375834
8,61,-0.0384494141,-0.0575699545,1.912054e-02,5132631
8,62,-0.0189756285,-0.0384494141,1.947379e-02,8522331
8,63,-0.00119536277,-0.0189756285,1.778027e-02,33473807
8,64,0.0196119621,-0.00119536277,2.080732e-02,2294458628
8,65,0.0383952558,0.0196119621,1.878329e-02,8166164
8,66,0.0569099262,0.0383952558,1.851467e-02,4969994
8,67,0.0776179433,0.0569099262,2.070802e-02,3529670
8,68,0.0962194353,0.0776179433,1.860149e-02,2496650
8,69,0.115177348,0.0962194353,1.895791e-02,2544488
8,70,0.135259718,0.115177348,2.008237e-02,2006892
8,71,0.156757891,0.135259718,2.149817e-02,1442718
8,72,0.176962435,0.156757891,2.020454e-02,1355904
8,73,0.195226371,0.176962435,1.826394e-02,1225672
8,74,0.215873182,0.195226371,2.064681e-02,1385584
8,75,0.237291589,0.215873182,2.141841e-02,1437365
8,76,0.256515473,0.237291589,1.922388e-02,1071470
8,77,0.276983917,0.256515473,2.046844e-02,686807
8,78,0.297817945,0.276983917,2.083403e-02,699074
8,79,0.318858862,0.297817946,2.104092e-02,706016
8,80,0.33770144,0.318858862,1.884258e-02,632252
8,81,0.35793671,0.33770144,2.023527e-02,678983
8,82,0.379233897,0.35793671,2.129719e-02,714615
8,83,0.400482059,0.379233897,2.124816e-02,712970
8,84,0.422164977,0.400482059,2.168292e-02,727558
8,85,0.443116695,0.422164977,2.095172e-02,703023
8,86,0.465247065,0.443116695,2.213037e-02,742572
8,87,0.48979038,0.465247065,2.454332e-02,823537
8,88,0.514798045,0.48979038,2.500767e-02,590848
8,89,0.53806293,0.514798045,2.326488e-02,390320
8,90,0.561118126,0.53806293,2.305520e-02,386802
8,91,0.583280742,0.561118126,2.216262e-02,371827
8,92,0.605723381,0.583280742,2.244264e-02,376525
8,93,0.630155802,0.605723381,2.443242e-02,409908
8,94,0.653294325,0.630155802,2.313852e-02,388200
8,95,0.677684069,0.653294325,2.438974e-02,409192
8,96,0.7020154,0.677684069,2.433133e-02,408212
8,97,0.728142381,0.7020154,2.612698e-02,438338
8,98,0.755283535,0.728142381,2.714115e-02,455353
8,99,0.781767845,0.755283534,2.648431e-02,444333
8,100,0.806310177,0.781767845,2.454233e-02,411752
8,101,0.835045278,0.806310177,2.873510e-02,482095
8,102,0.863589585,0.835045278,2.854431e-02,478894
8,103,0.893805921,0.863589585,3.021634e-02,506946
8,104,0.922614455,0.893805921,2.880853e-02,483327
8,105,0.950951874,0.922614455,2.833742e-02,475423
8,106,0.983468771,0.950951874,3.251690e-02,545543
8,107,1.01277149,0.983468771,2.930272e-02,384483
8,108,1.04595518,1.01277149,3.318369e-02,278365
8,109,1.08068049,1.04595518,3.472531e-02,291297
8,110,1.11624289,1.08068049,3.556240e-02,298319
8,111,1.15652442,1.11624289,4.028153e-02,337906
8,112,1.19703329,1.15652442,4.050887e-02,339813
8,113,1.23899198,1.19703329,4.195869e-02,351975
8,114,1.2808609,1.23899198,4.186892e-02,351222
8,115,1.32465577,1.2808609,4.379487e-02,367378
8,116,1.3783803,1.32465577,5.372453e-02,450674
8,117,1.433339,1.3783803,5.495870e-02,461027
8,118,1.48872042,1.433339,5.538142e-02,464573
8,119,1.54624951,1.48872042,5.752909e-02,482589
8,120,1.61220753,1.54624951,6.595802e-02,553296
8,121,1.6913259,1.61220753,7.911837e-02,663693
8,122,1.77276826,1.6913259,8.144236e-02,683188
8,123,1.87240863,1.77276826,9.964037e-02,835844
8,124,1.99696493,1.87240863,1.245563e-01,1044854
8,125,2.15464115,1.99696493,1.576762e-01,674072
8,126,2.43152189,2.15464115,2.768807e-01,1161322
9,0,-2.44753885,-2.44753885,3.000000e-09,0
9,1,-2.15986013,-2.15986013,4.000000e-09,0
9,2,-1.99209785,-1.99209785,5.000000e-09,0
9,3,-1.86595666,-1.86595666,4.000000e-09,0
9,4,-1.76616585,-1.76616585,3.000000e-09,0
9,5,-1.68267787,-1.68267787,5.000000e-09,0
9,6,-1.60524487,-1.64195895,3.671408e-02,307980
9,7,-1.53897965,-1.60524487,6.626522e-02,555873
9,8,-1.47880578,-1.53897965,6.017387e-02,504775
9,9,-1.42288542,-1.47880578,5.592036e-02,469094
9,10,-1.36989641,-1.42288542,5.298901e-02,444504
9,11,-1.32161713,-1.36989641,4.827928e-02,404996
9,12,-1.27808452,-1.32161713,4.353261e-02,365178
9,13,-1.23401904,-1.27808452,4.406548e-02,369648
9,14,-1.19339502,-1.23401904,4.062402e-02,340779
9,15,-1.15444136,-1.19339502,3.895366e-02,326767
9,16,-1.11855745,-1.15444136,3.588391e-02,301016
9,17,-1.083022,-1.11855745,3.553545e-02,298093
9,18,-1.05053663,-1.083022,3.248537e-02,272507
9,19,-1.01604939,-1.05053663,3.448724e-02,289300
9,20,-0.984619498,-1.01604939,3.142989e-02,392674
9,21,-0.954181433,-0.984619498,3.043807e-02,510666
9,22,-0.922920465,-0.954181433,3.126097e-02,524472
9,23,-0.895734072,-0.922920465,2.718639e-02,456112
9,24,-0.86765337,-0.895734072,2.808070e-02,471116
9,25,-0.839458227,-0.86765337,2.819514e-02,473036
9,26,-0.810358763,-0.839458227,2.909946e-02,488208
9,27,-0.783020735,-0.810358763,2.733803e-02,458656
9,28,-0.756255269,-0.783020735,2.676547e-02,449050
9,29,-0.730225444,-0.756255269,2.602983e-02,436708
9,30,-0.706156969,-0.730225444,2.406847e-02,403802
9,31,-0.682293415,-0.706156969,2.386355e-02,400364
9,32,-0.657075822,-0.682293415,2.521759e-02,423081
9,33,-0.632074475,-0.657075822,2.500135e-02,419453
9,34,-0.609411716,-0.632074475,2.266276e-02,380218
9,35,-0.586844444,-0.609411717,2.256727e-02,378616
9,36,-0.563022852,-0.586844444,2.382159e-02,399660
9,37,-0.540450156,-0.563022852,2.257270e-02,378707
9,38,-0.517756343,-0.540450156,2.269381e-02,380739
9,39,-0.49614805,-0.517756343,2.160829e-02,427152
9,40,-0.473653018,-0.49614805,2.249503e-02,754808
9,41,-0.453569531,-0.473653019,2.008349e-02,673890
9,42,-0.432076812,-0.453569531,2.149272e-02,721176
9,43,-0.41079241,-0.432076812,2.128440e-02,714186
9,44,-0.388988853,-0.41079241,2.180356e-02,731606
9,45,-0.366919041,-0.388988852,2.206981e-02,740540
9,46,-0.345365375,-0.366919041,2.155367e-02,723221
9,47,-0.323550761,-0.345365375,2.181461e-02,731977
9,48,-0.303665578,-0.323550761,1.988518e-02,667236
9,49,-0.284048796,-0.303665578,1.961678e-02,658230
9,50,-0.26326263,-0.284048796,2.078617e-02,697468
9,51,-0.242318943,-0.26326263,2.094369e-02,960487
9,52,-0.221437633,-0.242318943,2.088131e-02,1401321
9,53,-0.202407792,-0.221437633,1.902984e-02,1277071
9,54,-0.179737747,-0.202407792,2.267005e-02,1521361
9,55,-0.160107404,-0.179737747,1.963034e-02,1317370
9,56,-0.140484631,-0.160107404,1.962277e-02,1316862
9,57,-0.117702484,-0.140484631,2.278215e-02,2018612
9,58,-0.0989586115,-0.117702484,1.874387e-02,2515760
9,59,-0.0797527879,-0.0989586115,1.920582e-02,2577762
9,60,-0.0606122911,-0.079752788,1.914050e-02,2822358
9,61,-0.0415100306,-0.0606122911,1.910226e-02,5127724
9,62,-0.0227405615,-0.0415100306,1.876947e-02,7322626
9,63,-0.00186290266,-0.0227405615,2.087766e-02,29760966
9,64,0.0182473361,-0.00186290266,2.011024e-02,2289457132
9,65,0.0378398597,0.0182473362,1.959252e-02,8749704
9,66,0.0581158958,0.0378398597,2.027604e-02,5442807
9,67,0.077556178,0.0581158958,1.944028e-02,3197655
9,68,0.0980052352,0.077556178,2.044906e-02,2744626
9,69,0.116806991,0.0980052352,1.880176e-02,2523529
9,70,0.13630417,0.116806991,1.949718e-02,1858257
9,71,0.156366959,0.13630417,2.006279e-02,1346391
9,72,0.175305873,0.156366959,1.893891e-02,1270969
9,73,0.196516603,0.175305873,2.121073e-02,1423428
9,74,0.21551998,0.196516603,1.900338e-02,1275295
9,75,0.236764416,0.21551998,2.124444e-02,1425690
9,76,0.255716205,0.236764416,1.895179e-02,1080029
9,77,0.275834352,0.255716205,2.011815e-02,675053
9,78,0.297373056,0.275834352,2.153870e-02,722719
9,79,0.318527609,0.297373056,2.115455e-02,709829
9,80,0.338856816,0.318527609,2.032921e-02,682135
9,81,0.35869506,0.338856816,1.983824e-02,665661
9,82,0.379913867,0.35869506,2.121881e-02,711985
9,83,0.401952326,0.379913866,2.203846e-02,739488
9,84,0.422198802,0.401952326,2.024648e-02,679359
9,85,0.444726408,0.422198802,2.252761e-02,755901
9,86,0.467558146,0.444726407,2.283174e-02,766106
9,87,0.489774704,0.467558146,2.221656e-02,745464
9,88,0.51186502,0.489774704,2.209032e-02,542166
9,89,0.534798384,0.51186502,2.293336e-02,384758
9,90,0.557691455,0.534798384,2.289307e-02,384082
9,91,0.579771757,0.557691455,2.208030e-02,370446
9,92,0.605145574,0.579771757,2.537382e-02,425702
9,93,0.62729013,0.605145574,2.214456e-02,371524
9,94,0.650461733,0.62729013,2.317160e-02,388755
9,95,0.676224947,0.650461733,2.576321e-02,432235
9,96,0.700523734,0.676224947,2.429879e-02,407666
9,97,0.727368832,0.700523734,2.684510e-02,450386
9,98,0.754198551,0.727368832,2.682972e-02,450128
9,99,0.779031098,0.754198551,2.483255e-02,416621
9,100,0.802916765,0.779031098,2.388567e-02,400735
9,101,0.83141011,0.802916765,2.849334e-02,478039
9,102,0.860236168,0.83141011,2.882606e-02,483621
9,103,0.889439225,0.860236168,2.920306e-02,489946
9,104,0.917911947,0.889439225,2.847272e-02,477693
9,105,0.948789537,0.917911947,3.087759e-02,518040
9,106,0.978209138,0.948789537,2.941960e-02,493579
9,107,1.0110122,0.978209138,3.280306e-02,457967
9,108,1.04013908,1.0110122,2.912688e-02,244334
9,109,1.07444453,1.04013908,3.430545e-02,287775
9,110,1.11105371,1.07444453,3.660918e-02,307100
9,111,1.14896059,1.11105371,3.790688e-02,317986
9,112,1.18987226,1.14896059,4.091167e-02,343192
9,113,1.23017597,1.18987226,4.030370e-02,338092
9,114,1.2717762,1.23017597,4.160023e-02,348968
9,115,1.31697512,1.2717762,4.519892e-02,379156
9,116,1.36361313,1.31697512,4.663801e-02,391228
9,117,1.4115001,1.36361313,4.788697e-02,401705
9,118,1.46249342,1.4115001,5.099332e-02,427763
9,119,1.51721573,1.46249342,5.472231e-02,459044
9,120,1.59167337,1.51721573,7.445764e-02,624596
9,121,1.67151928,1.59167337,7.984591e-02,669796
9,122,1.76371479,1.67151928,9.219551e-02,773392
9,123,1.85743296,1.76371479,9.371817e-02,786165
9,124,1.98032391,1.85743296,1.228909e-01,1030884
9,125,2.1404047,1.98032391,1.600808e-01,753955
9,126,2.39292407,2.1404047,2.525194e-01,1059143
10,0,-2.44261098,-2.44261098,1.000000e-09,0
10,1,-2.16759729,-2.16759729,4.000000e-09,0
10,2,-1.99299812,-1.99299812,3.000000e-09,0
10,3,-1.8645885,-1.8645885,1.000000e-09,0
10,4,-1.7530514,-1.7530514,0.000000e+00,0
10,5,-1.66785085,-1.66785085,2.000000e-09,0
10,6,-1.59875727,-1.62983763,3.108036e-02,260721
10,7,-1.53307259,-1.59875727,6.568468e-02,551003
10,8,-1.47170496,-1.53307259,6.136763e-02,514789
10,9,-1.41862512,-1.47170496,5.307984e-02,445266
10,10,-1.36685443,-1.41862512,5.177069e-02,434284
10,11,-1.31933188,-1.36685443,4.752255e-02,398648
10,12,-1.27436662,-1.31933188,4.496526e-02,377196
10,13,-1.23249793,-1.27436662,4.186869e-02,351220
10,14,-1.19462466,-1.23249793,3.787327e-02,317704
10,15,-1.15625954,-1.19462466,3.836512e-02,321830
10,16,-1.11697197,-1.15625954,3.928757e-02,329568
10,17,-1.08031797,-1.11697197,3.665400e-02,307476
10,18,-1.04617572,-1.08031797,3.414225e-02,286406
10,19,-1.01183426,-1.04617572,3.434146e-02,288077
10,20,-0.979852498,-1.01183426,3.198177e-02,437292
10,21,-0.947387755,-0.979852498,3.246474e-02,544668
10,22,-0.916439533,-0.947387755,3.094822e-02,519225
10,23,-0.885296881,-0.916439533,3.114265e-02,522487
10,24,-0.860449791,-0.885296881,2.484709e-02,416865
10,25,-0.831480503,-0.860449791,2.896929e-02,486024
10,26,-0.802264214,-0.831480503,2.921629e-02,490168
10,27,-0.776408315,-0.802264214,2.585590e-02,433790
10,28,-0.749943376,-0.776408315,2.646494e-02,444008
10,29,-0.723380685,-0.749943376,2.656269e-02,445648
10,30,-0.697280645,-0.723380685,2.610004e-02,437886
10,31,-0.671712101,-0.697280645,2.556854e-02,428969
10,32,-0.64632833,-0.6717121,2.538377e-02,425869
10,33,-0.624367595,-0.64632833,2.196073e-02,368440
10,34,-0.600549102,-0.624367595,2.381849e-02,399608
10,35,-0.577593386,-0.600549102,2.295572e-02,385133
10,36,-0.55641675,-0.577593386,2.117664e-02,355285
10,37,-0.535258889,-0.55641675,2.115786e-02,354970
10,38,-0.51340878,-0.535258889,2.185011e-02,366584
10,39,-0.490843475,-0.51340878,2.256531e-02,532204
10,40,-0.467836916,-0.490843475,2.300656e-02,771972
10,41,-0.446552575,-0.467836916,2.128434e-02,714184
10,42,-0.424903661,-0.446552575,2.164891e-02,726417
10,43,-0.403622627,-0.424903661,2.128103e-02,714073
10,44,-0.383199811,-0.403622627,2.042282e-02,685276
10,45,-0.361801505,-0.383199811,2.139831e-02,718008
10,46,-0.341716707,-0.361801505,2.008480e-02,673934
10,47,-0.322675824,-0.341716707,1.904088e-02,638906
10,48,-0.301078558,-0.322675824,2.159727e-02,724684
10,49,-0.281187892,-0.301078558,1.989067e-02,667420
10,50,-0.26264739,-0.281187892,1.854050e-02,622116
10,51,-0.243225813,-0.26264739,1.942158e-02,878984
10,52,-0.224870414,-0.243225813,1.835540e-02,1231810
10,53,-0.206164867,-0.224870414,1.870555e-02,1255308
10,54,-0.187421262,-0.206164867,1.874360e-02,1257862
10,55,-0.166626155,-0.187421262,2.079511e-02,1395536
10,56,-0.147079557,-0.166626155,1.954660e-02,1311750
10,57,-0.129007146,-0.147079557,1.807241e-02,1212819
10,58,-0.109417409,-0.129007146,1.958974e-02,2360375
10,59,-0.0892498195,-0.109417409,2.016759e-02,2706848
10,60,-0.0698889792,-0.0892498195,1.936084e-02,2598568
10,61,-0.0496382862,-0.0698889792,2.025069e-02,4444272
10,62,-0.029287789,-0.0496382862,2.035050e-02,5989522
10,63,-0.00809980184,-0.029287789,2.118799e-02,15415274
10,64,0.0100072194,-0.00809980184,1.810702e-02,2279036326
10,65,0.0289527401,0.0100072194,1.894552e-02,13187322
10,66,0.0489673987,0.0289527401,2.001466e-02,5989310
10,67,0.0694354326,0.0489673987,2.046803e-02,4563488
10,68,0.0870131999,0.0694354325,1.757777e-02,2359248
10,69,0.105070755,0.0870131999,1.805756e-02,2423644
10,70,0.125119001,0.105070755,2.004825e-02,2682844
10,71,0.143732131,0.125119001,1.861313e-02,1249106
10,72,0.164039448,0.14373213,2.030732e-02,1362801
10,73,0.183460832,0.164039448,1.942138e-02,1303347
10,74,0.204552978,0.183460832,2.109215e-02,1415470
10,75,0.224366114,0.204552978,1.981314e-02,1329637
10,76,0.243720114,0.224366113,1.935400e-02,1298825
10,77,0.263597906,0.243720114,1.987779e-02,877706
10,78,0.284402013,0.263597906,2.080411e-02,698070
10,79,0.305682778,0.284402013,2.128077e-02,714064
10,80,0.326135904,0.305682778,2.045313e-02,686293
10,81,0.347384095,0.326135904,2.124819e-02,712971
10,82,0.369011343,0.347384095,2.162725e-02,725690
10,83,0.390503585,0.369011343,2.149224e-02,721160
10,84,0.410236031,0.390503585,1.973245e-02,662111
10,85,0.432723522,0.410236031,2.248749e-02,754555
10,86,0.453901231,0.432723522,2.117771e-02,710606
10,87,0.476648927,0.453901231,2.274770e-02,763286
10,88,0.499653667,0.476648927,2.300474e-02,771911
10,89,0.52355665,0.499653667,2.390298e-02,406836
10,90,0.546023846,0.52355665,2.246720e-02,376937
10,91,0.567764878,0.546023846,2.174103e-02,364754
10,92,0.592224598,0.567764878,2.445972e-02,410366
10,93,0.616226315,0.592224598,2.400172e-02,402682
10,94,0.640042424,0.616226315,2.381611e-02,399568
10,95,0.66475755,0.640042424,2.471513e-02,414651
10,96,0.689706802,0.66475755,2.494925e-02,418579
10,97,0.715526938,0.689706802,2.582014e-02,433190
10,98,0.741681337,0.715526938,2.615440e-02,438798
10,99,0.767877579,0.741681337,2.619624e-02,439500
10,100,0.794893622,0.767877579,2.701604e-02,453254
10,101,0.823459506,0.794893622,2.856588e-02,479256
10,102,0.851784229,0.823459506,2.832472e-02,475210
10,103,0.879475832,0.851784229,2.769160e-02,464588
10,104,0.907640338,0.879475832,2.816451e-02,472522
10,105,0.939921319,0.907640338,3.228098e-02,541585
10,106,0.972310781,0.93992132,3.238946e-02,543405
10,107,1.00040722,0.972310782,2.809644e-02,467964
10,108,1.03101707,1.00040722,3.060985e-02,256774
10,109,1.06274629,1.03101706,3.172923e-02,266164
10,110,1.09895468,1.06274629,3.620839e-02,303738
10,111,1.13621461,1.09895468,3.725993e-02,312559
10,112,1.17719865,1.13621461,4.098404e-02,343799
10,113,1.21506143,1.17719865,3.786278e-02,317616
10,114,1.25836086,1.21506143,4.329943e-02,363222
10,115,1.30147827,1.25836086,4.311741e-02,361695
10,116,1.34953427,1.30147827,4.805600e-02,403123
10,117,1.40042222,1.34953427,5.088795e-02,426879
10,118,1.45408678,1.40042222,5.366456e-02,450171
10,119,1.51234698,1.45408678,5.826020e-02,488722
10,120,1.58325076,1.51234698,7.090378e-02,594784
10,121,1.66395164,1.58325076,8.070088e-02,676968
10,122,1.74950123,1.66395164,8.554959e-02,717642
10,123,1.84972489,1.74950123,1.002237e-01,840737
10,124,1.98041964,1.84972489,1.306948e-01,1096347
10,125,2.1401999,1.98041964,1.597803e-01,752293
10,126,2.40451813,2.1401999,2.643182e-01,1108631
11,0,-2.39350414,-2.39350414,3.000000e-09,0
11,1,-2.16142845,-2.16142845,2.000000e-09,0
11,2,-1.98491192,-1.98491192,1.000000e-09,0
11,3,-1.86683691,-1.8668369,5.000000e-09,0
11,4,-1.7726295,-1.7726295,1.000000e-09,0
11,5,-1.68745995,-1.68745995,4.000000e-09,0
11,6,-1.60830903,-1.64759803,3.928900e-02,329580
11,7,-1.53916788,-1.60830903,6.914115e-02,579998
11,8,-1.47672522,-1.53916788,6.244266e-02,523807
11,9,-1.41757584,-1.47672522,5.914938e-02,496181
11,10,-1.36907852,-1.41757584,4.849732e-02,406825
11,11,-1.32125866,-1.36907852,4.781986e-02,401142
11,12,-1.27414513,-1.32125866,4.711353e-02,395217
11,13,-1.22906756,-1.27414513,4.507757e-02,378138
11,14,-1.18907654,-1.22906756,3.999102e-02,335469
11,15,-1.15080523,-1.18907654,3.827131e-02,321043
11,16,-1.11386156,-1.15080523,3.694368e-02,309906
11,17,-1.07504082,-1.11386156,3.882074e-02,325652
11,18,-1.04116976,-1.07504082,3.387106e-02,284131
11,19,-1.00891042,-1.04116976,3.225934e-02,270611
11,20,-0.977573335,-1.00891042,3.133708e-02,451003
11,21,-0.947551608,-0.977573335,3.002173e-02,503681
11,22,-0.917923927,-0.947551608,2.962768e-02,497070
11,23,-0.88992548,-0.917923927,2.799845e-02,469736
11,24,-0.862339973,-0.88992548,2.758551e-02,462808
11,25,-0.834448338,-0.862339973,2.789164e-02,467944
11,26,-0.806191385,-0.834448338,2.825695e-02,474073
11,27,-0.778409302,-0.806191385,2.778208e-02,466106
11,28,-0.750614941,-0.778409302,2.779436e-02,466312
11,29,-0.723738432,-0.750614941,2.687651e-02,450913
11,30,-0.699228168,-0.723738432,2.451026e-02,411214
11,31,-0.674968243,-0.699228168,2.425992e-02,407014
11,32,-0.653233409,-0.674968243,2.173483e-02,364650
11,33,-0.630948901,-0.653233409,2.228451e-02,373872
11,34,-0.607824683,-0.630948901,2.312422e-02,387960
11,35,-0.58427155,-0.607824683,2.355313e-02,395156
11,36,-0.562159538,-0.58427155,2.211201e-02,370978
11,37,-0.53757894,-0.562159538,2.458060e-02,412394
11,38,-0.515395701,-0.53757894,2.218324e-02,372173
11,39,-0.494451165,-0.515395701,2.094454e-02,444485
11,40,-0.473700702,-0.494451165,2.075046e-02,696270
11,41,-0.45146513,-0.473700702,2.223557e-02,746102
11,42,-0.430107057,-0.45146513,2.135807e-02,716658
11,43,-0.407763779,-0.430107057,2.234328e-02,749716
11,44,-0.387419224,-0.407763779,2.034456e-02,682650
11,45,-0.366806924,-0.387419224,2.061230e-02,691634
11,46,-0.347624004,-0.366806924,1.918292e-02,643672
11,47,-0.326881886,-0.347624004,2.074212e-02,695990
11,48,-0.305912435,-0.326881886,2.096945e-02,703618
11,49,-0.284531683,-0.305912435,2.138075e-02,717419
11,50,-0.263113379,-0.284531683,2.141830e-02,718679
11,51,-0.243122756,-0.26311338,1.999062e-02,901536
11,52,-0.222337872,-0.243122757,2.078488e-02,1394850
11,53,-0.203199208,-0.222337872,1.913866e-02,1284374
11,54,-0.183512896,-0.203199208,1.968631e-02,1321126
11,55,-0.163962722,-0.183512896,1.955017e-02,1311990
11,56,-0.145514429,-0.163962722,1.844829e-02,1238044
11,57,-0.125223696,-0.145514429,2.029073e-02,1361688
11,58,-0.10301023,-0.125223696,2.221347e-02,2966429
11,59,-0.0852316171,-0.10301023,1.777861e-02,2386205
11,60,-0.0674268156,-0.0852316171,1.780480e-02,2389720
11,61,-0.0472970828,-0.0674268156,2.012973e-02,4742268
11,62,-0.02687883,-0.0472970828,2.041825e-02,6654360
11,63,-0.00764620118,-0.0268788301,1.923263e-02,14787586
11,64,0.0121035166,-0.00764620118,1.974972e-02,2277451056
11,65,0.0334522277,0.0121035166,2.134871e-02,12760928
11,66,0.0529953316,0.0334522277,1.954310e-02,5246062
11,67,0.0720250532,0.0529953316,1.902972e-02,3829821
11,68,0.0912470669,0.0720250532,1.922201e-02,2579935
11,69,0.111836746,0.0912470669,2.058968e-02,2763500
11,70,0.130271047,0.111836746,1.843430e-02,2120476
11,71,0.148772359,0.130271047,1.850131e-02,1241602
11,72,0.170232952,0.148772359,2.146059e-02,1440196
11,73,0.191439539,0.170232952,2.120659e-02,1423150
