doc,partition,docLeafVal_f32,docLeafVal_f64,inc_residual
54,29,0.005913083442,0.0059130834415555,0.000000e+00
55,27,0.02060311101,0.0206031110137701,0.000000e+00
56,25,0.005917221308,0.00591722130775452,0.000000e+00
57,25,0.005917221308,0.00591722130775452,0.000000e+00
58,16,-0.01798013784,-0.0179801378399134,0.000000e+00
59,58,-0.003621819196,-0.00362181919626892,0.000000e+00
60,16,-0.01798013784,-0.0179801378399134,0.000000e+00
61,18,-0.003024849575,-0.00302484957501292,0.000000e+00
62,61,0.005706910975,0.00570691097527742,0.000000e+00
63,27,0.02060311101,0.0206031110137701,0.000000e+00
64,9,0.006760588847,0.00676058884710073,0.000000e+00
65,24,-0.01787447743,-0.0178744774311781,0.000000e+00
66,60,-0.01797948033,-0.0179794803261757,0.000000e+00
67,26,-0.003541126614,-0.00354112661443651,0.000000e+00
68,10,-0.002560080495,-0.00256008049473166,0.000000e+00
69,25,0.005917221308,0.00591722130775452,0.000000e+00
70,17,0.006198922638,0.00619892263785005,0.000000e+00
71,12,-0.01775841042,-0.0177584104239941,0.000000e+00
72,58,-0.003621819196,-0.00362181919626892,0.000000e+00
73,13,0.007774619386,0.00777461938560009,0.000000e+00
74,23,0.02016444318,0.020164443179965,0.000000e+00
75,8,-0.01801986247,-0.018019862473011,0.000000e+00
76,16,-0.01798013784,-0.0179801378399134,0.000000e+00
77,30,-0.00359892007,-0.00359892006963491,0.000000e+00
78,18,-0.003024849575,-0.00302484957501292,0.000000e+00
79,57,0.005323715508,0.00532371550798416,0.000000e+00
80,26,-0.003541126614,-0.00354112661443651,0.000000e+00
81,31,0.02055482008,0.0205548200756311,0.000000e+00
82,18,-0.003024849575,-0.00302484957501292,0.000000e+00
83,21,0.005930591375,0.0059305913746357,0.000000e+00
84,24,-0.01787447743,-0.0178744774311781,0.000000e+00
85,28,-0.01821742952,-0.0182174295186996,0.000000e+00
86,13,0.007774619386,0.00777461938560009,0.000000e+00
87,30,-0.00359892007,-0.00359892006963491,0.000000e+00
88,24,-0.01787447743,-0.0178744774311781,0.000000e+00
89,31,0.02055482008,0.0205548200756311,0.000000e+00
90,26,-0.003541126614,-0.00354112661443651,0.000000e+00
91,58,-0.003621819196,-0.00362181919626892,0.000000e+00
92,24,-0.01787447743,-0.0178744774311781,0.000000e+00
93,53,0.006205201149,0.00620520114898682,0.000000e+00
94,11,0.02126017213,0.0212601721286774,0.000000e+00
95,6,-0.003866627812,-0.00386662781238556,0.000000e+00
96,26,-0.003541126614,-0.00354112661443651,0.000000e+00
97,18,-0.003024849575,-0.00302484957501292,0.000000e+00
98,57,0.005323715508,0.00532371550798416,0.000000e+00
99,25,0.005917221308,0.00591722130775452,0.000000e+00
100,24,-0.01787447743,-0.0178744774311781,0.000000e+00
101,24,-0.01787447743,-0.0178744774311781,0.000000e+00
102,27,0.02060311101,0.0206031110137701,0.000000e+00
103,18,-0.003024849575,-0.00302484957501292,0.000000e+00
104,31,0.02055482008,0.0205548200756311,0.000000e+00
