feat,bin,sumLeft,sumRight,weightLeft,weightRight,lambda,cosNum_term,cosDen_term,gain
1,22,3875.241235699621,-3875.241446614644,8593.0,41407.0,3.0,2109.6867380484964,2109.05075146742,45.93825112487444
1,23,3990.927658672619,-3990.927869587642,8984.0,41016.0,3.0,2160.5783794719473,2159.9583653280874,46.48869294344938
1,24,4091.0746025810367,-4091.0748134960595,9375.0,40625.0,3.0,2196.651953660479,2196.05061419535,46.874870216236374
1,25,4196.467847604246,-4196.468058519269,9765.0,40235.0,3.0,2240.5151651738083,2239.9288311127957,47.34027516519436
1,26,4281.196570574713,-4281.196781489736,10156.0,39844.0,3.0,2264.1535312821757,2263.5861184964792,47.58908578971809
1,27,4379.698830523004,-4379.699041438027,10546.0,39454.0,3.0,2304.4923238605897,2303.9382462978165,48.01090016521568
1,28,4472.422315361386,-4472.4225262764085,10937.0,39063.0,3.0,2340.40743582663,2339.8667302114704,48.38334699449978
1,29,4535.852262614586,-4535.852473529609,11327.0,38673.0,3.0,2347.839828477362,2347.3177495739583,48.4599011915934
1,30,4609.896525823919,-4609.896736738941,11718.0,38282.0,3.0,2368.160664019307,2367.6531081657276,48.66896679279391
1,31,4699.781194732932,-4699.781405647955,12109.0,37891.0,3.0,2406.528955043832,2406.031114366326,49.06146042191742
1,32,4783.985876386141,-4783.986087301164,12500.0,37500.0,3.0,2440.740809688731,2440.2527825632274,49.408794099987645
1,33,4855.824935893819,-4855.825146808842,12890.0,37110.0,3.0,2464.1555769607658,2463.6786815218115,49.645065864722085
1,34,4939.3744308356545,-4939.374641750677,13281.0,36719.0,3.0,2500.9835297177865,2500.514483050939,50.014524534063476
1,35,5016.664157953986,-5016.664368869009,13671.0,36329.0,3.0,2533.1872968751168,2532.726305665582,50.33535906290355
1,36,5107.964804496558,-5107.965015411581,14062.0,35938.0,3.0,2581.00012752701,2580.54385847453,50.80803555790135
1,37,5185.036514106265,-5185.036725021288,14452.0,35548.0,3.0,2616.10907708049,2615.6592610581038,51.1523114869497
1,38,5259.313502901758,-5259.31371381678,14843.0,35157.0,3.0,2649.8538604564724,2649.4102397797324,51.481040737475695
1,39,5330.912311063847,-5330.912521978869,15234.0,34766.0,3.0,2682.461744646744,2682.0240009402587,51.79671379343582
1,40,5395.140146518475,-5395.140357433498,15625.0,34375.0,3.0,2709.215667824761,2708.78424513969,52.05427128701031
1,41,5462.25987232558,-5462.260083240602,16015.0,33985.0,3.0,2740.519804927204,2740.0934618689103,52.35404678076059
1,42,5522.765117509232,-5522.765328424255,16406.0,33594.0,3.0,2766.6400486944262,2766.2191470690454,52.60286127544055
1,43,5572.916279972997,-5572.916490888019,16796.0,33204.0,3.0,2784.031168071756,2783.6165176630752,52.767848925716045
1,44,5629.060168051976,-5629.0603789669985,17187.0,32813.0,3.0,2808.8748502509225,2808.4648857344223,53.00268742820335
1,45,5686.2553447250975,-5686.25555564012,17577.0,32423.0,3.0,2836.3681166502092,2835.9620020295956,53.26137708909837
1,46,5738.130753100733,-5738.130964015756,17968.0,32032.0,3.0,2860.0000178049904,2859.59790869939,53.4827278983983
1,47,5785.4753063999815,-5785.475517315004,18359.0,31641.0,3.0,2880.639143624771,2880.2410393102427,53.67529508968644
1,48,5830.703715839074,-5830.703926754097,18750.0,31250.0,3.0,2900.69195085704,2900.2975159659636,53.861734463257896
1,49,5879.838509990368,-5879.838720905391,19140.0,30860.0,3.0,2926.2052620063946,2925.8133453363325,54.09803352409611
1,50,5903.65439758054,-5903.654608495563,19531.0,30469.0,3.0,2928.0051562682456,2927.6185313101987,54.11461754724381
1,51,5935.694119534688,-5935.694330449711,19921.0,30079.0,3.0,2939.557191052494,2939.1741256454675,54.221216386067965
1,52,5963.460432938067,-5963.46064385309,20312.0,29688.0,3.0,2948.3372643000084,2947.957727057289,54.302088821762304
1,53,5996.844954028886,-5996.8451649439085,20702.0,29298.0,3.0,2964.2176771845134,2963.8403544474722,54.4480949892467
1,54,5994.266208684654,-5994.266419599677,21093.0,28907.0,3.0,2946.089753221416,2945.7185701506673,54.28131338742708
1,55,6009.745094940881,-6009.745305855904,21484.0,28516.0,3.0,2947.2987231786897,2946.930821512072,54.292418170265755
1,56,6022.6868379047955,-6022.687048819818,21875.0,28125.0,3.0,2947.5163436975154,2947.151459627363,54.29439448915168
1,57,6034.670403218275,-6034.670614133298,22265.0,27735.0,3.0,2948.3082240926383,2947.9459013433807,54.30166287853296
1,58,6066.15694746215,-6066.157158377173,22656.0,27344.0,3.0,2969.607046758467,2969.2444180416046,54.497428561011496
1,59,6097.917103690823,-6097.917314605846,23046.0,26954.0,3.0,2992.6885099086076,2992.3250172540593,54.70879313893172
1,60,6085.365227674978,-6085.365438590001,23437.0,26563.0,3.0,2973.799281119025,2973.439668365765,54.53585001963801
