feat,bin,sumLeft,sumRight,weightLeft,weightRight,lambda,cosNum_term,cosDen_term,gain
0,75,9739.208984375,-9739.208984375,29672,20303,3,7867.50815376525,7866.49490395948,88.704687215972
0,76,9697.697265625,-9697.697265625,30062,19913,3,7850.16636056816,7849.14292777312,88.606940624346
0,77,9645.9052734375,-9645.9052734375,30453,19522,3,7820.36494018891,7819.33182064572,88.438669122911
0,78,9580.9404296875,-9580.9404296875,30843,19132,3,7773.09364957954,7772.05211337674,88.1710571863528
0,79,9517.74609375,-9517.74609375,31234,18741,3,7732.88546410257,7731.83343943357,87.9428088698236
0,80,9455.5068359375,-9455.5068359375,31624,18351,3,7698.14063823509,7697.0762767402,87.7451146612234
0,81,9380.611328125,-9380.611328125,32014,17961,3,7646.86710488169,7645.79153270586,87.4525175644687
0,82,9308.603515625,-9308.603515625,32404,17571,3,7604.39303123964,7603.30382588305,87.2094168804579
0,83,9219.330078125,-9219.330078125,32795,17180,3,7538.02056412645,7536.91990351853,86.8281140269113
0,84,9136.4970703125,-9136.4970703125,33185,16790,3,7486.08941797858,7484.97403283665,86.5286367009869
0,85,9042.3134765625,-9042.3134765625,33576,16399,3,7419.9246151535,7418.7952992194,86.1455402385763
0,86,8949.9482421875,-8949.9482421875,33966,16009,3,7360.67504516476,7359.52950565982,85.8010533908378
0,87,8858.1328125,-8858.1328125,34357,15618,3,7306.80182391727,7305.63774536025,85.4866427458599
0,88,8763.33984375,-8763.33984375,34747,15228,3,7252.05388002921,7250.86996750769,85.1659438147574
0,89,8658.4755859375,-8658.4755859375,35138,14837,3,7185.21549195193,7184.01210428695,84.772749638049
0,90,8561.14453125,-8561.14453125,35528,14447,3,7134.98921995905,7133.76200073463,84.4761306541776
0,91,8447.427734375,-8447.427734375,35919,14056,3,7062.18307923004,7060.93409608976,84.0442281379182
0,92,8330.4560546875,-8330.4560546875,36309,13666,3,6988.0432341724,6986.77108589728,83.602126851413
0,93,8197.2509765625,-8197.2509765625,36700,13275,3,6891.3955378855,6890.1025107741,83.0222187589087
0,94,8066.1865234375,-8066.1865234375,37090,12885,3,6802.42833443607,6801.11133771094,82.4848203379881
0,95,7927.73193359375,-7927.73193359375,37481,12494,3,6705.80862746617,6704.46715630519,81.8971938898823
0,96,7788.28076171875,-7788.28076171875,37871,12104,3,6611.6586280401,6610.29031269675,81.3205215589624
0,97,7640.630859375,-7640.630859375,38261,11714,3,6508.13539879428,6506.74008519302,80.6816646556599
0,98,7485.396484375,-7485.396484375,38651,11324,3,6396.24684842131,6394.82419581772,79.9854350336456
0,99,7337.49462890625,-7337.49462890625,39042,10933,3,6301.97397049006,6300.51750779788,79.3941482092116
0,100,7188.6142578125,-7188.6142578125,39432,10543,3,6210.48745364335,6208.99385016342,78.8161240890265
0,101,7031.04638671875,-7031.04638671875,39823,10152,3,6109.3956345677,6107.86399055267,78.1724226480594
0,102,6868.251953125,-6868.251953125,40213,9762,3,6003.8005720653,6002.22894986505,77.4943391853801
0,103,6693.27099609375,-6693.27099609375,40604,9371,3,5882.41830505201,5880.80730240087,76.7074295555855
0,104,6517.47021484375,-6517.47021484375,40994,8981,3,5764.22905389583,5762.57438900228,75.9334194798947
0,105,6336.939453125,-6336.939453125,41385,8590,3,5643.45159202146,5641.74974971909,75.1342395162627
0,106,6150.13671875,-6150.13671875,41775,8200,3,5516.37935715954,5514.62800396778,74.2841252661136
0,107,5958.82763671875,-5958.82763671875,42166,7809,3,5387.2986394215,5385.4932410673,73.4105213372438
0,108,5762.9072265625,-5762.9072265625,42556,7419,3,5255.03765822916,5253.17396711446,72.5044964849323
0,109,5556.09619140625,-5556.09619140625,42947,7028,3,5109.3327438327,5107.40915730022,71.493055990349
0,110,5335.81103515625,-5335.81103515625,43337,6638,3,4944.05661879954,4942.07447877465,70.3280850998393
0,111,5117.7890625,-5117.7890625,43728,6247,3,4789.61140016686,4787.55878536145,69.2218527273648
0,112,4894.59765625,-4894.59765625,44118,5857,3,4631.22598933558,4629.09611347674,68.0687655622131
0,113,4656.9052734375,-4656.9052734375,44508,5467,3,4451.89662551919,4449.68937730014,66.7390812690263
0,114,4416.87255859375,-4416.87255859375,44898,5077,3,4274.79165205511,4272.49472433692,65.3994634123264
0,115,4166.28125,-4166.28125,45289,4686,3,4085.07823283802,4082.68443209637,63.9333515243577
0,116,3913.23291015625,-3913.23315429688,45679,4296,3,3897.29993776564,3894.79217149996,62.4484532932866
0,117,3638.3505859375,-3638.35083007812,46070,3905,3,3674.62510073021,3672.00610525423,60.6402998356693
0,118,3355.87622070312,-3355.87646484375,46460,3515,3,3443.60860659931,3440.86308927741,58.7056753185884
0,119,3072.69482421875,-3072.69506835938,46851,3124,3,3220.84117119761,3217.93156290795,56.7781067869827
0,120,2766.37182617188,-2766.3720703125,47241,2734,3,2958.04421402253,2954.96919356771,54.4161964347598
0,121,2452.74291992188,-2452.7431640625,47632,2343,3,2690.63574599066,2687.34858103291,51.9030532031479
0,122,2119.36328125,-2119.36352539062,48022,1953,3,2389.89942483038,2386.37154087801,48.9227199184341
0,123,1763.19543457031,-1763.19555664062,48413,1562,3,2050.7024789594,2046.89053007143,45.3268300996849
